city,timestamp,temperature,season
New York,2011-03-09,3.743304271690242,spring
New York,2011-03-10,16.995310835029525,spring
New York,2011-03-11,5.560355987178153,spring
New York,2011-03-12,18.440936832822842,spring
New York,2011-03-13,12.911552455975613,spring
New York,2011-03-14,6.1976138154301506,spring
New York,2011-03-15,14.072989821177725,spring
New York,2011-03-16,8.752247067032753,spring
New York,2011-03-17,6.157075261288284,spring
New York,2011-03-18,9.441392807348159,spring
New York,2011-03-19,8.17586587703623,spring
New York,2011-03-20,17.070493308437527,spring
New York,2011-03-21,12.902686914422944,spring
New York,2011-03-22,7.07775596430996,spring
New York,2011-03-23,14.605314759145688,spring
New York,2011-03-24,5.60827209585663,spring
New York,2011-03-25,3.9735934226037664,spring
New York,2011-03-26,7.668055391270213,spring
New York,2011-03-27,17.956310518632463,spring
New York,2011-03-28,8.732768925882352,spring
New York,2011-03-29,11.138481701979158,spring
New York,2011-03-30,9.782020169378288,spring
New York,2011-03-31,11.550460636081642,spring
New York,2011-04-01,11.123386924593623,spring
New York,2011-04-02,1.8496571962810098,spring
New York,2011-04-03,6.621261856130872,spring
New York,2011-04-04,12.584249636731512,spring
New York,2011-04-05,11.260000858245618,spring
New York,2011-04-06,11.071715847113927,spring
New York,2011-04-07,7.8620042508463746,spring
New York,2011-04-08,4.77788196160258,spring
New York,2011-04-09,12.166270490008596,spring
New York,2011-04-10,15.493065017312437,spring
New York,2011-04-11,8.545596254167421,spring
New York,2011-04-12,9.984744474350354,spring
New York,2011-04-13,21.081816160724696,spring
New York,2011-04-14,14.666478026506553,spring
New York,2011-04-15,13.065535676532471,spring
New York,2011-04-16,11.051751767645339,spring
New York,2011-04-17,14.649281020200151,spring
New York,2011-04-18,6.514472927594031,spring
New York,2011-04-19,15.04242600798054,spring
New York,2011-04-20,14.085772751331756,spring
New York,2011-04-21,13.54764003671907,spring
New York,2011-04-22,13.218504207501587,spring
New York,2011-04-23,6.319396311858654,spring
New York,2011-04-24,7.046279915565457,spring
New York,2011-04-25,4.733606214324144,spring
New York,2011-04-26,12.565102663162241,spring
New York,2011-04-27,4.032546432871858,spring
New York,2011-04-28,4.852982896255151,spring
New York,2011-04-29,5.366132727401436,spring
New York,2011-04-30,6.079206118694852,spring
New York,2011-05-01,8.62387969794322,spring
New York,2011-05-02,16.40707015141919,spring
New York,2011-05-03,7.439092216902299,spring
New York,2011-05-04,4.931780032069676,spring
New York,2011-05-05,18.308073958530496,spring
New York,2011-05-06,4.927458438479796,spring
New York,2011-05-07,14.22305383901946,spring
New York,2011-05-08,-0.4345343395058858,spring
New York,2011-05-09,15.041857287890277,spring
New York,2011-05-10,10.806849089587534,spring
New York,2011-05-11,9.784160283311365,spring
New York,2011-05-12,4.378299483077177,spring
New York,2011-05-13,14.560043448948402,spring
New York,2011-05-14,19.178707884867773,spring
New York,2011-05-15,10.905532097259236,spring
New York,2011-05-16,12.261190844989665,spring
New York,2011-05-17,5.70838168878142,spring
New York,2011-05-18,15.285065294186001,spring
New York,2011-05-19,3.8490665059836457,spring
New York,2011-05-20,15.109947840649491,spring
New York,2011-05-21,13.143726570047043,spring
New York,2011-05-22,11.59198448493048,spring
New York,2011-05-23,14.254152092716838,spring
New York,2011-05-24,9.257339683707173,spring
New York,2011-05-25,7.81876670563614,spring
New York,2011-05-26,8.165074782600481,spring
New York,2011-05-27,4.4619681425484465,spring
New York,2011-05-28,-1.7954365375561903,spring
New York,2011-05-29,12.200856381012812,spring
New York,2011-05-30,4.879968282934981,spring
New York,2011-05-31,-5.103126857191413,spring
New York,2011-06-01,21.34582823039038,summer
New York,2011-06-02,32.65246093512819,summer
New York,2011-06-03,27.878489795371042,summer
New York,2011-06-04,20.957497248729872,summer
New York,2011-06-05,26.635683628793863,summer
New York,2011-06-06,18.77131576929119,summer
New York,2011-06-07,24.609379535096526,summer
New York,2011-06-08,27.462383299922713,summer
New York,2011-06-09,28.707735272054208,summer
New York,2011-06-10,28.894938381217585,summer
New York,2011-06-11,15.3124775326273,summer
New York,2011-06-12,25.50471648946484,summer
New York,2011-06-13,23.563988513407473,summer
New York,2011-06-14,15.676875415467428,summer
New York,2011-06-15,24.535582853355184,summer
New York,2011-06-16,26.253369600649997,summer
New York,2011-06-17,22.876270546976855,summer
New York,2011-06-18,26.245810509266516,summer
New York,2011-06-19,22.919640340887973,summer
New York,2011-06-20,24.13285083162192,summer
New York,2011-06-21,33.554321161224756,summer
New York,2011-06-22,28.39844181371781,summer
New York,2011-06-23,20.038685480567977,summer
New York,2011-06-24,31.588095628012383,summer
New York,2011-06-25,23.046001949992128,summer
New York,2011-06-26,30.791899673676703,summer
New York,2011-06-27,26.73149076447979,summer
New York,2011-06-28,22.287609387151225,summer
New York,2011-06-29,28.12445922477554,summer
New York,2011-06-30,25.840661386882438,summer
New York,2011-07-01,23.151161051247282,summer
New York,2011-07-02,27.85990580097004,summer
New York,2011-07-03,26.96106484088333,summer
New York,2011-07-04,27.53062118136826,summer
New York,2011-07-05,23.676317017556357,summer
New York,2011-07-06,25.557272149248217,summer
New York,2011-07-07,24.375416022868386,summer
New York,2011-07-08,34.1030786635776,summer
New York,2011-07-09,29.00637695946391,summer
New York,2011-07-10,21.232729818266986,summer
New York,2011-07-11,19.00977816875074,summer
New York,2011-07-12,23.895338841484524,summer
New York,2011-07-13,26.710021626515154,summer
New York,2011-07-14,18.868762361383006,summer
New York,2011-07-15,26.480123600310197,summer
New York,2011-07-16,27.02290643483312,summer
New York,2011-07-17,18.490392972692078,summer
New York,2011-07-18,31.949980488396335,summer
New York,2011-07-19,20.366643594049094,summer
New York,2011-07-20,36.1598552351247,summer
New York,2011-07-21,29.081400056264847,summer
New York,2011-07-22,24.775283645989393,summer
New York,2011-07-23,22.270244967860435,summer
New York,2011-07-24,22.878052003842903,summer
New York,2011-07-25,24.32836961195601,summer
New York,2011-07-26,20.915926757484108,summer
New York,2011-07-27,17.26167050128188,summer
New York,2011-07-28,23.94994868437302,summer
New York,2011-07-29,18.567322624997892,summer
New York,2011-07-30,20.543255493484104,summer
New York,2011-07-31,21.710645149692954,summer
New York,2011-08-01,31.5340731075891,summer
New York,2011-08-02,30.31653629884529,summer
New York,2011-08-03,28.393912151683907,summer
New York,2011-08-04,22.251675525082323,summer
New York,2011-08-05,28.3034440046386,summer
New York,2011-08-06,23.76186759454638,summer
New York,2011-08-07,23.856162100983138,summer
New York,2011-08-08,23.398479462900198,summer
New York,2011-08-09,27.34485714231075,summer
New York,2011-08-10,24.71009881073623,summer
New York,2011-08-11,25.700894837098325,summer
New York,2011-08-12,26.301174956710703,summer
New York,2011-08-13,24.54127475340766,summer
New York,2011-08-14,28.399706588855345,summer
New York,2011-08-15,29.1911742293462,summer
New York,2011-08-16,21.753212058613382,summer
New York,2011-08-17,30.09368763035262,summer
New York,2011-08-18,29.051705382386714,summer
New York,2011-08-19,17.34222978841457,summer
New York,2011-08-20,25.149895889292154,summer
New York,2011-08-21,27.67003171143229,summer
New York,2011-08-22,28.754147433550237,summer
New York,2011-08-23,34.11142960822093,summer
New York,2011-08-24,30.78921722257668,summer
New York,2011-08-25,25.541310685060047,summer
New York,2011-08-26,28.995269589762017,summer
New York,2011-08-27,29.875174786111927,summer
New York,2011-08-28,19.171413074203798,summer
New York,2011-08-29,15.13417050273471,summer
New York,2011-08-30,25.661708336912568,summer
New York,2011-08-31,29.855935274302727,summer
New York,2011-09-01,12.570154394526613,autumn
New York,2011-09-02,13.378692266280575,autumn
New York,2011-09-03,19.72160793354312,autumn
New York,2011-09-04,16.244681458908886,autumn
New York,2011-09-05,11.006349325623233,autumn
New York,2011-09-06,9.090256234683107,autumn
New York,2011-09-07,15.820556117991812,autumn
New York,2011-09-08,24.79060638809588,autumn
New York,2011-09-09,20.75221468354307,autumn
New York,2011-09-10,15.454068941702268,autumn
New York,2011-09-11,14.135881244639224,autumn
New York,2011-09-12,13.37321467520021,autumn
New York,2011-09-13,19.121386002177772,autumn
New York,2011-09-14,20.126666019334596,autumn
New York,2011-09-15,10.50838396271665,autumn
New York,2011-09-16,10.069895980169884,autumn
New York,2011-09-17,12.875403001103313,autumn
New York,2011-09-18,24.77019516141182,autumn
New York,2011-09-19,11.725520084534015,autumn
New York,2011-09-20,13.582048994139647,autumn
New York,2011-09-21,14.905488659622474,autumn
New York,2011-09-22,6.60857272161169,autumn
New York,2011-09-23,21.48058833405659,autumn
New York,2011-09-24,12.10419098395337,autumn
New York,2011-09-25,17.98817878177806,autumn
New York,2011-09-26,18.475385686839218,autumn
New York,2011-09-27,6.61675329281932,autumn
New York,2011-09-28,18.155663175811146,autumn
New York,2011-09-29,15.903985283095516,autumn
New York,2011-09-30,21.56990249771539,autumn
New York,2011-10-01,16.000278327994756,autumn
New York,2011-10-02,16.165129110576324,autumn
New York,2011-10-03,12.486163329656637,autumn
New York,2011-10-04,19.274664172835465,autumn
New York,2011-10-05,16.25553317564183,autumn
New York,2011-10-06,12.718850744928037,autumn
New York,2011-10-07,16.77385087737549,autumn
New York,2011-10-08,17.33930307713989,autumn
New York,2011-10-09,10.40062199815021,autumn
New York,2011-10-10,17.550430251748967,autumn
New York,2011-10-11,10.311785056023076,autumn
New York,2011-10-12,17.541324967296255,autumn
